,script_id,imdb_id,title,year,gross,lines_data,female,male,movie,total,female_per,male_per
35,8007,tt0399146,A History of Violence,2005,42.0,775425442777777657777634333566676655635365567674675565547542242457634474455634427744642444246777777,2818,7891,,10709,0.263143150620973,0.736856849379027
36,7931,tt0266465,A Man Apart,2003,37.0,766523547762653777646777777777777774777777677777764777765457677776766777776,110,7281,,7391,0.01488296576917873,0.9851170342308213
37,5368,tt2937898,A Most Violent Year,2014,6.0,4777777743337777677777457776776745545457730255666777777577777777546332455333574777777737773344346777777577776426447643347777777777434434365777777772,1644,10130,,11774,0.13962969254289112,0.8603703074571089
38,8057,tt1972571,A Most Wanted Man,2014,18.0,6054456777732744633576347753144333345325774677733547715344267422242244333262243144235765747477767775352,2938,6029,,8967,0.32764581242332996,0.67235418757667
39,5342,tt0120770,A Night at the Roxbury,1998,56.0,7766777777777777777666677756656777677777777776677647777777777777777760475657776777647543546477777677756777577646544453677765344435776547776665675777777657771,1490,13139,,14629,0.10185248479048466,0.8981475152095153
40,1196,tt0087800,A Nightmare on Elm Street,1984,68.0,214412343440667622144203344000234320124454233354200143200004344531430434547313301,3132,2188,,5320,0.5887218045112782,0.4112781954887218
41,6161,tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,1985,73.0,5377647433447417321435554145764631645251,1286,2098,,3384,0.38002364066193856,0.6199763593380615
42,4706,tt0093629,A Nightmare on Elm Street 3: Dream Warriors,1987,99.0,000145553434355620202142434644347643342533431033345223543542233454333234346335354020042573463457724445342,3546,3817,,7363,0.4815971750645118,0.5184028249354883
43,4702,tt0095742,A Nightmare on Elm Street 4: The Dream Master,1988,104.0,0432540466663641001130130447130534503155343576633453232334370,2252,1778,,4030,0.5588089330024814,0.4411910669975186
44,4703,tt0097981,A Nightmare on Elm Street 5: The Dream Child,1989,48.0,2210232343532030120012022543674024202110321234312344303311331213424346732003443230,4614,2420,,7034,0.6559567813477396,0.34404321865226045
45,7251,tt0971209,A Perfect Getaway,2009,17.0,4555774453577777773563575746456757714767777127644665746777344576735433576743,1388,4685,,6073,0.22855260991272847,0.7714473900872715
46,1222,tt0107808,A Perfect World,1993,65.0,3736777767656435757777777620477667754777543514777432547667777776737777743637777730047756635577637376666767757556561,2277,9510,,11787,0.19317892593535252,0.8068210740646475
47,4892,tt0091867,A Room with a View,1985,51.0,123420013654523266202600000252233422133547763160110200544004316136610012230014314512,7644,5474,,13118,0.5827107790821772,0.41728922091782283
48,6822,tt0405296,A Scanner Darkly,2006,7.0,777777444414264477777777567762317777777777764777777777777777762143343246776454477777777777777777730434726477773,2171,9556,,11727,0.18512833631789888,0.8148716636821012
49,633,tt1019452,A Serious Man,2009,10.0,1456767771566776776457777777776355454466743477477756775667777556777677777777777757777577,866,8163,,9029,0.09591316867870196,0.9040868313212981
50,4961,tt0120324,A Simple Plan,1998,30.0,677777777742445777736754677337757246557757777777647777646775532316467777777740,1930,7563,,9493,0.20330770041082905,0.796692299589171
51,4963,tt1315981,A Single Man,2009,10.0,6777753435777777777753665752556777777777434233434343377767777767777777773,1047,4874,,5921,0.17682823847323087,0.8231717615267691
52,1455,tt0281358,A Walk to Remember,2002,61.0,576515574753777344245644443353613434434354442735764454453433357645766777777723477777335777775463737773,1710,3902,,5612,0.304704205274412,0.695295794725588
53,8682,tt0212720,A.I. Artificial Intelligence,2001,120.0,4654434433443434444767773443476357753343434775353667747777777777777777775366541,1200,4315,,5515,0.21758839528558477,0.7824116047144152
54,6034,tt1826590,About Last Night,2014,51.0,76341733145225312344206777434775075433444644333440507753434320554343536153457546745534365343777620434447444202334553246753353154442433577664306554302454733324361,4864,6833,,11697,0.4158331196033171,0.584166880396683
55,642,tt0094602,Above the Law,1988,40.0,777765775777264454677525545777567437757677733345776733777777777776,1317,6527,,7844,0.16789903110657828,0.8321009688934218
56,1545,tt0118548,Absolute Power,1997,94.0,55435556334567777544346777777777777734353434364444453554466776777777445543555543456777753434777777777777773344433445544444455446677677777643,3006,9180,,12186,0.2466765140324963,0.7533234859675036
57,1550,tt0109040,Ace Ventura: Pet Detective,1994,150.0,7746766223346557776677776556444434655553343247775533464344337777545577475572553655,2785,7942,,10727,0.25962524470961124,0.7403747552903888
58,6407,tt0268126,Adaptation.,2002,33.0,54345773727747776754244533314343473767754456642027653274444646656774777747777367664434534345410243333334743453365,2863,6817,,9680,0.29576446280991736,0.7042355371900827
59,3805,tt1091722,Adventureland,2009,18.0,55774444677637777744777776655545557774324364444343465764434443353204777424144437777357634574324577571577337646455477435373332134777777777742,2414,6619,,9033,0.2672423336654489,0.7327576663345511
60,1559,tt0118564,Affliction,1997,11.0,4435377534476654536775577777774446777777777777646744333247366663577777775776775573443676533344452675344467544466654545775577777775346777777777777736753334246456664477777775776776474343677532435362572,2768,17032,,19800,0.1397979797979798,0.8602020202020202
61,1564,tt0088683,Agnes of God,1985,,430000000000000000000000000001100000000000131100000000000000000000430000000000000344000000000000000000000000000000134000000000000000443000000000000000000000000000110000000000013110000000000000000000043000000000000034400000000000000000000000000000013400000,15732,1322,,17054,0.9224815292599976,0.07751847074000234
62,647,tt0118571,Air Force One,1997,327.0,7757753777600005335677765764165635674354444345567753575576377776575776777576467357665375757776676664573,1492,4679,,6171,0.2417760492626803,0.7582239507373197
63,650,tt0083530,Airplane II: The Sequel,1982,,77477777646456443344777773545247341543574333767724336640321777644357647775564544454457666636,1704,4138,,5842,0.29168093118794935,0.7083190688120506
64,648,tt0080339,Airplane!,1980,269.0,44547463464434256676332013423667424223335577657774243277646677656447764763,1500,3984,,5484,0.2735229759299781,0.7264770240700219
65,1571,tt0103639,Aladdin,1992,454.0,77776776467763447534345445367777767677777677766544434333374576765677765576765647777677646776344753434544536777776767777767776654443433337457676567776557676564,774,6635,,7409,0.10446753947901201,0.895532460520988
66,8683,tt0375173,Alfie,2004,18.0,7777645314456777765677667765777776776456776775464577757775756,937,6245,,7182,0.1304650515176831,0.8695349484823169
67,653,tt0248667,Ali,2001,89.0,7777777777775343436777546477777777773477565575777777777767777767777777433677776445577633377777777774,857,8144,,9001,0.09521164315076103,0.904788356849239
68,3816,tt1014759,Alice in Wonderland,2010,368.0,1100000002400334236022343465376546442100553021354317135312024331302335344221322221,3515,1883,,5398,0.6511670989255279,0.348832901074472
69,1576,tt0078748,Alien,1979,6.0,65773356777765465577445544467765667354543655676666443464534336643575656535446744522444464675343340414131534431223310,2830,5672,,8502,0.3328628557986356,0.6671371442013644
70,652,tt0094631,Alien Nation,1988,53.0,77777777777777777777777775334777777777777346776567776,349,5888,,6237,0.05595638928972262,0.9440436107102774
71,3818,tt0118583,Alien: Resurrection,1997,90.0,77667774545576657774764520004666657757356764674334634362760422354455535313542201300332024564444644150,1504,2886,,4390,0.3425968109339408,0.6574031890660592
72,1597,tt0090605,Aliens,1986,199.0,2232321260543464666623561356545211013255663544345234441001343564434553135343544231024332122323212605434646666235613565452110132556635443452344410013435644345531353435442310243321,6476,7194,,13670,0.4737381126554499,0.5262618873445501
73,7235,tt0758730,Aliens vs. Predator: Requiem,2007,52.0,7777513767733677765025555456677744350243577537436737341247562362,1467,3516,,4983,0.2944009632751355,0.7055990367248646
74,1582,tt0103644,Alien?,1992,116.0,756534345657776774435446665577776677334675543643467454446754747754566743744342435475447776635344200,1846,6838,,8684,0.2125748502994012,0.7874251497005988
75,1603,tt0881891,All About Steve,2009,39.0,00311047732011344234343332751247232026027331066454636555131432355574312237445467566637637774302303,8644,6901,,15545,0.5560630427790286,0.4439369572209714
76,3824,tt0847214,All God's Children Can Dance,2008,,3242343533324444177767777533347777742413263751355354214141232336775,2099,2360,,4459,0.4707333482843687,0.5292666517156313
77,6157,tt0490076,All the Boys Love Mandy Lane,2006,,445413402563245637033126002102661353352330114444653423,2141,2129,,4270,0.5014051522248244,0.49859484777517565
78,7583,tt0074119,All the President's Men,1976,,77777775777777764777777777774477777777777777665774425347777777777777777777767545677777677773,603,7890,,8493,0.07099964676792653,0.9290003532320734
79,8230,tt0149624,All the Pretty Horses,2000,25.0,577777777777777777777777577777777777777777777777774624344157467777777777777777777777774251233343477777777777,1559,11394,,12953,0.12035821817339612,0.8796417818266039
80,1606,tt0181875,Almost Famous,2000,52.0,100022412222157443312057777634477567763422323767103455675354542777776757777777777775444577537777777775667765647677666677777775332375100022412222157443312057777634477567763422323767103455675354542777776757777777777775444577537777777775667765647677666677777,6766,16484,,23250,0.29101075268817206,0.708989247311828
81,1609,tt0369226,Alone in the Dark,2005,6.0,67766566441654334256557464764354456455562677456776566643265343416646745575444455555555367734,1800,5296,,7096,0.25366403607666294,0.7463359639233371
82,664,tt0086879,Amadeus,1984,,777774334367777756777777777774434225765433352676777764364443347247367777777744546767777555674435335233777777777777777777777774677777536777625577634454477777777737777777763125,2266,10022,,12288,0.18440755208333334,0.8155924479166666
83,1613,tt1129445,Amelia,2009,16.0,465344532002542244254212431335115453545213442002545434444003364333200252243345344253354545331535143337561563444540003541343273122512253116444553313522003545434443004454243100351334345344253353654332434243346640,17014,13622,,30636,0.5553597075336206,0.4446402924663794
84,5803,tt0211915,Am¨¦lie,2001,51.0,0000311103444701300043441413233776230073334577314442364431343,3887,3093,,6980,0.5568767908309455,0.44312320916905446
85,1615,tt0169547,American Beauty,1999,222.0,5652774244101432430257710233257655611004534577777737754314544435524317763452423364442345774321574332534675652775235100442430247720223347656521003624577777746763414534435533407764443332455433245775231474423443672,6842,9882,,16724,0.40911265247548434,0.5908873475245157
86,665,tt0765429,American Gangster,2007,164.0,77777777777744577777777763355777777564467777777777677637777776735367777775566554457777765777457777777773,939,8100,,9039,0.10388317291735812,0.8961168270826418
87,7955,tt0080365,American Gigolo,1980,,4454342444377777643452434544326777644244437777424363434355777777777336447777614333447777773734,1898,5393,,7291,0.26032094362913183,0.7396790563708682
88,666,tt0069704,American Graffiti,1973,565.0,777654375777776767655437326775344657433233346643445443433453547725357777767343343777775533335555375577766755334357733675657543577777663677767,2619,7255,,9874,0.2652420498278307,0.7347579501721694
89,5805,tt0120586,American History X,1998,12.0,6667777777777777665736746775755776366535237775526365554335777677776577266676356675763576565437774377773,1302,6394,,7696,0.16917879417879417,0.8308212058212058
90,1628,tt1800241,American Hustle,2013,160.0,636646777544245435433554543523567744342577577777760676745777774333255234247777764377774554354366337667777711301776333467757777775566776445543474346656777777566477757743,5507,16441,,21948,0.25091124476034266,0.7490887552396573
91,1631,tt0022626,American Madness,1932,,67777533777546677773577377777702543357534347534343467367744576657775777567776434477777776663777777777756756634677766677776336776456777744773777777206433476343375443434574577535776477766776577774343777777767636777777777657657426777763,3448,19074,,22522,0.15309475179824172,0.8469052482017583
92,1634,tt0244000,American Outlaws,2001,20.0,7777777777777757666545577766656767765635773576544645774677777777777777767777777777777777444777777777777777645777445777777777767657674,911,10438,,11349,0.08027138954974007,0.9197286104502599
93,1635,tt0163651,American Pie,1999,174.0,6554774077777777775244676536214777777777543647745754426734677653466757776344454374443333443335577454457557645443443334554677665547731777777777751546764461247777777775346477457534276446776443766677754444444743442344333455773553675575554433443345546774,4844,12612,,17456,0.2774977085242896,0.7225022914757103
94,1639,tt0144084,American Psycho,2000,24.0,77767343344463474343433334437777777667777647767777677777777566577777743573355344353544226777451323345434477774334577777777674334345543744343433334377777776677776477677776777777775674777777534743462534444443257775423233444434777753335777772,3212,13962,,17174,0.18702690112961454,0.8129730988703855
95,3834,tt0101327,American Shaolin,1991,,7777777777777777777777777777777777777777777777777777776677777777777777777777774,0,5133,,5133,0.0,1.0
96,7413,tt2179136,American Sniper,2014,372.0,7777477740033177777400677766501047777777773477771677730221,1183,2859,,4042,0.2926768926274122,0.7073231073725879
97,1643,tt0305206,American Splendor,2003,8.0,327775677777774777777764335334343335477765425356567635767646777333266476344257765777777747777777753335343442434677746325457567536766656776233374665441,3472,15694,,19166,0.18115412710007306,0.8188458728999269
98,7716,tt3316948,American Ultra,2015,14.0,535454434321133333434467355257774456674433563234577776426474455135464354342436353525537775554465645,2966,5227,,8193,0.3620163554253631,0.6379836445746369
99,5373,tt1602620,Amour,2012,,44446733533424353424324635543531534452646513765457345444340,2294,4183,,6477,0.35417631619576967,0.6458236838042304
100,3807,tt0050105,An Affair to Remember,1957,,7535434545334443756546560536634443533414432376500015335121246535350,2474,2963,,5437,0.4550303476181718,0.5449696523818283
101,674,tt0082010,An American Werewolf in London,1981,,777776465476757674677777731345777567774413233367744343447777777433434777557654573625534367633344434554567777751,1298,5018,,6316,0.20550981633945536,0.7944901836605447
102,3838,tt0118604,An American Werewolf in Paris,1997,50.0,777543344777546775343434452531147734434527745665746653355776673345454645777776,1899,7776,,9675,0.19627906976744186,0.8037209302325582
103,1650,tt1174732,An Education,2009,14.0,3341036223100023334621013230003763312332243322002112022031310001145444500000000416213242000033100005530123461000002441026323100013335531003330002764222332233323002103022030410001135453600000000325304233000033100004630122462000000,14330,6292,,20622,0.694888953544758,0.30511104645524195
104,4738,tt0084434,An Officer and a Gentleman,1982,384.0,77777777777777755776217565756433333430044367765734344577777577733467733003524463226755347677777743423173676662,2671,8714,,11385,0.23460693895476503,0.765393061045235
105,8219,tt0078444,An Unmarried Woman,1978,,4420000000034113432204453234000010043204421200020000000010135433000114435461003320013554246562612343501412322430034433241,7443,2829,,10272,0.7245911214953271,0.2754088785046729
106,678,tt0289848,Analyze That,2002,48.0,77777745457777777777777777654367777377757777777777777577777777777247777636677554577777777777777777777777777777777777646777777477777777777777777772,759,12083,,12842,0.05910294346674973,0.9408970565332503
107,1652,tt0122933,Analyze This,1999,183.0,775477777777776567777777777777777777436323777777777444577777777555777776656655776676477773665455764677777777777777777777777777777777777457547777777777777774775477777777776567777777777777777777436323777777777444577777777555777776656655776676477773665455764,2292,26548,,28840,0.07947295423023579,0.9205270457697642
108,676,tt0118617,Anastasia,1997,110.0,04612777777777777757777777777774357777667777774,2148,3003,,5151,0.41700640652300525,0.5829935934769948
109,8699,tt0052561,Anatomy of a Murder,1959,,77772335747777643323352346776535477625774443367777777777777777756777777777777777766777776777777777764477767664664673645577677777777777777735457555554674,2928,15297,,18225,0.16065843621399176,0.8393415637860082
110,7630,tt0357413,Anchorman: The Legend of Ron Burgundy,2004,117.0,77777777765275577765457547465247344774477546577343577467755444747751666777777446645564,2206,7864,,10070,0.21906653426017875,0.7809334657398213
111,1655,tt0225071,Angel Eyes,2001,36.0,146743522342046554443334423544434334630021333433433434343313315435643544445335533334343451223443343241243533000000165110242034146743522342046554443334423544434334630021333433433434343313315435643544445335533334343451223443343241243533000000165110242034,11438,8140,,19578,0.5842271937889468,0.4157728062110532
112,1657,tt0808151,Angels & Demons,2009,154.0,03777777774267777574477776664565464534435566765665566757647656777577746777776645635776675255667777770377777777426777757447777666456546453443556676566556675764765677757774677777664563577667525566777777,2848,15272,,18120,0.15717439293598234,0.8428256070640177
113,3850,tt1313092,Animal Kingdom,2010,1.0,7775455536777635775666554563577216334212577777777777777752476532457677575365557577755547566645477765677743337626477677565451,2051,6649,,8700,0.2357471264367816,0.7642528735632184
114,1659,tt1781769,Anna Karenina,2012,13.0,55447777740235676775434100236333454544451333443335771234333765335453442676434454365543740563324353454252343324233103434440450,4819,6147,,10966,0.43944920663870146,0.5605507933612985
115,682,tt0075686,Annie Hall,1977,152.0,74577774435555675334353434344333334564344343334343434343434343434343434343434343444333426223433434344676434343433446753433534334334577774557777555344434664343672,4142,8994,,13136,0.3153166869671133,0.6846833130328868
116,1667,tt1521197,Anonymous,2011,4.0,77777777777777743433477777677771467777643652334577772677777777753764467773777122777777777767534357476774,1434,9738,,11172,0.12835660580021482,0.8716433941997852
117,5376,tt1431181,Another Year,2010,3.0,577300000000000014343761222322032132121333300123044763432122464365635555457655576564545777777751231122212332344331223053344332343344533423434543143322253443331132133212333010131424130014455657775675465664735676755765557343333324343333232430000330334333343,8280,5715,,13995,0.5916398713826366,0.40836012861736337
118,1669,tt0218817,Antitrust,2001,16.0,6535663777774376667777757734557533356777456764534677777763433524355753433445445467764324477756777555746677777444663777774466667777757744457542446777456765444577777763442533355754334444536367773333477756777555746677772,3686,15668,,19354,0.19045158623540354,0.8095484137645965
119,1671,tt0120587,Antz,1998,168.0,73100674444457775777776535744453433343433545353655664642462747642004763443577757777774456543544333434334544445556745532726653,3366,9180,,12546,0.2682926829268293,0.7317073170731707
120,8703,tt0146838,Any Given Sunday,1999,129.0,7777577577677777777475772277547564777775224433577777574777610053345777777777777647777757764477777777777777777777757777777774544462423577777767467634677777777765765,3260,18436,,21696,0.15025811209439527,0.8497418879056047
121,1676,tt0078788,Apocalypse Now,1979,16.0,777777777777777777777777777777777777777777777777777777777777777777767777777777777777775764342367777777777777777777777777777777777777777777777777777777777777777777777777777777777777777767777777777777777766664332477777777777777777777771,564,20250,,20814,0.027097146151628712,0.9729028538483713
122,8194,tt1772240,Apollo 18,2011,19.0,777777777777777777777777777777777777777777777777777772,0,2578,,2578,0.0,1.0
123,1682,tt0118636,Apt Pupil,1998,16.0,777777777777777777777777777563553577777777777777777777777777777767777777755763757777777775775777777776576565675777777777777777777777777777777777464544577777777777777777777777777777767777777746754667777777766766777777775675665675777775,768,27428,,28196,0.02723790608596964,0.9727620939140303
124,1684,tt1764183,Arbitrage,2012,8.0,47645434467775433676344344447777777735777777744367777777712477777777777765447577764434477777777777775200177777777777766777777775334343365,2198,9737,,11935,0.1841642228739003,0.8158357771260997
125,1689,tt0106303,Arctic Blue,1993,,666677777774567763473677774443777777744677777777767777777777656775367677755457775775,653,6996,,7649,0.08537063668453393,0.9146293633154661
126,1691,tt1024648,Argo,2012,148.0,6776777777775777776777777777777776762777777777767766757757557653767767667777577746776,345,8919,,9264,0.03724093264248705,0.9627590673575129
127,7800,tt0137363,Arlington Road,1999,41.0,6464477777777774547777545335666776777774373434441113547777533333777777777777777777777771,2103,8457,,10560,0.19914772727272728,0.8008522727272728
128,1694,tt0120591,Armageddon,1998,374.0,7777743477574777776777766777774577777573677776657666777777777677777777777775765,379,7333,,7712,0.049144190871369293,0.9508558091286307
129,3862,tt0913354,Armored,2009,18.0,77777777777777777777777777777777777777777777777777777777777777777777777777777771,0,4500,,4500,0.0,1.0
130,1696,tt0106308,Army of Darkness,1992,24.0,7746756777777777765667777777467567777777777655777775,440,5980,,6420,0.06853582554517133,0.9314641744548287
131,6605,tt0364955,Art School Confidential,2006,4.0,7777777677145371575777657553333342436777466657555521775545545777634353675465777740,1604,5638,,7242,0.22148577740955538,0.7785142225904447
132,1700,tt0082031,Arthur,1981,298.0,777777777777777777777777777776444345777777777764777777777777776777567777777777734464775,4841,8921,,13762,0.35176573172503994,0.64823426827496
133,6037,tt1430607,Arthur Christmas,2011,50.0,676565777777777777767774676663,250,3530,,3780,0.06613756613756613,0.9338624338624338
134,1702,tt0119822,As Good as It Gets,1997,280.0,777777770231337724777647435676777442345324334427777334720135765433423054543645555734443354435645467753577534335777777761222247634777557344776777342355233434427776344710235765334323055543555555724533453445645377743677443433,8458,15860,,24318,0.34780820791183487,0.6521917920881651
135,1705,tt0112401,Assassins,1995,60.0,7777777777777577777777777760054365325423713343432333343434343543451423432544434344333334334343256653477774777777777777777777577777777777772027165334530732434342333334343435434352332532444443435332433433434237564367775677776,4380,12478,,16858,0.25981729742555465,0.7401827025744454
136,1710,tt0132512,At First Sight,1999,38.0,034433445543354433443433632014434233343304434563543324322665353422444325574446535336753563535434547644345763377776366564422434344344434530353433546343534335343426320234433324333143436635333343136653443224444156743466344367445635344436476343557534777754575,8688,13314,,22002,0.39487319334605947,0.6051268066539406
137,3872,tt0783233,Atonement,2007,64.0,230143104334364543546755543200024332220023437753345477757761000000146442002452133210,3379,2740,,6119,0.5522144141199542,0.44778558588004574
138,5378,tt1322269,August: Osage County,2013,40.0,774321350000000002333323113422421012001112110021210000004343332730100000000444310017325777434342244343171122432232313002122023101100000000000001431000044244000015351113220433000000000000000000000,11625,3380,,15005,0.7747417527490836,0.22525824725091637
139,698,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,7577567746764364776644575757000243655457753343375565433533566556435345646652566,1714,3779,,5493,0.3120334971782268,0.6879665028217732
140,699,tt0145660,Austin Powers: The Spy Who Shagged Me,1999,351.0,35676457776544377777436444366776434443274435746445555442362556566753531,940,3494,,4434,0.2119981957600361,0.7880018042399639
141,1716,tt2114461,Authors Anonymous,2014,,643644652253576652553340003457511334567575677543446347345453036624456666454322314000254373425423324743774003,4931,7119,,12050,0.40921161825726143,0.5907883817427386
142,1717,tt0174480,Autumn in New York,2000,61.0,32467532213325434544034433203421421037753224243343333267543440434320006740577433334335334644243376334344437333334445323676232123344435450244423024314120277632233343334323576433503434200057414774343334344336452333763443444274243334460,11302,10868,,22170,0.50978800180424,0.49021199819576006
143,1718,tt0499549,Avatar,2009,882.0,77777774344464457343324234364433534457742623247464315641475525432227444643573547563634643367654666775777777777744444555375334224252554425254477526314275553245514656245322356255535653566626437343576645667766774,5962,11470,,17432,0.34201468563561266,0.6579853143643873
144,706,tt0099077,Awakenings,1990,107.0,7777674774577754377745777745665567777777733535234633454477777737777777754441464666677771,2417,9503,,11920,0.20276845637583893,0.797231543624161
145,3879,tt0491747,Away from Her,2006,20.0,4244222222231511212223203314332213324541333242443323433233443342232233310315434333224404221,6909,2834,,9743,0.7091244996407677,0.29087550035923226
146,5170,tt1176740,Away We Go,2009,10.0,33452343403463424524555555344342433342231025335434133433200003333643434322245120344443354445234774423774534034657743775777636344332433,5067,6226,,11293,0.4486850261223767,0.5513149738776233
147,1727,tt0449467,Babel,2006,45.0,677777763102410234543342433177775712527755666617656477775723767777724552375646435665667474442433477777777777777524124432435667644367477777577777774301240034543343352147777551335766557544765467776660667777761645066565534664676656433443267777777777777733222,4118,11836,,15954,0.25811708662404415,0.7418829133759559
148,707,tt0086927,Bachelor Party,1984,99.0,25666777777600003354515576751776057723774177773077766777777770277775276777777023044375,955,3666,,4621,0.20666522397749404,0.7933347760225059
149,7856,tt0088763,Back to the Future,1985,517.0,77777777740147777777777776314456777775477557777654577777734425755667777777775575,917,6822,,7739,0.11849076108024292,0.8815092389197571
150,3881,tt0096874,Back to the Future Part II,1989,258.0,576777777757437777300447477767777777777777777777777776777777777677777555,928,7837,,8765,0.10587564175698802,0.894124358243012
151,3882,tt0099088,Back to the Future Part III,1990,180.0,576777777777777741356574777777444577777777777677777777776536766546777767764765646,1082,8044,,9126,0.1185623493315801,0.88143765066842
152,1735,tt0101393,Backdraft,1991,160.0,777777734577734577777777777767657777752476746667746777674777777777776433467777467454445757774367774477643444777777777777777777777747777776445776346777777777777675677777434767466677467776657777777777763433777773774534467577734677735776344447777777777777777,2798,20664,,23462,0.11925667036058307,0.8807433296394169
153,708,tt0112442,Bad Boys,1995,131.0,76653455666753576762000447566634434443344433567455433343344343566764424355754543634334436475566545662243554664244565653,3133,8772,,11905,0.2631667366652667,0.7368332633347333
154,1739,tt2350892,Bad Country,2014,,54677776777777777777777715777777777756777777677777777777777777777767777777777777777777774,248,7718,,7966,0.031132312327391415,0.9688676876726086
155,1740,tt0047849,Bad Day at Black Rock,1955,,77777777777777777777777777556777777777777734434777777777777777777777777777777777777777775343436777777777777777777777777777776557777777777777444346777777777777777777777777777777777777777772443357774,998,17282,,18280,0.05459518599562363,0.9454048140043764
156,712,tt0103759,Bad Lieutenant,1992,4.0,742124367617427,1222,3072,,4294,0.2845831392640894,0.7154168607359106
157,7897,tt1034010,Bad Meat,2011,,765775005355417424424052464423762343467542557777557645,1483,3570,,5053,0.2934890164258856,0.7065109835741143
158,1744,tt0307987,Bad Santa,2003,86.0,22577777760077776777777530777777763637766776315677777710577767777775505777777654377757763,702,5404,,6106,0.11496888306583689,0.8850311169341631
159,1746,tt1284575,Bad Teacher,2011,109.0,62212310000000411003442000400303434014210213300000022132413211123220123300243432515320042245344425434214431312527330,10782,4489,,15271,0.706044135943946,0.29395586405605395
160,1747,tt0069762,Badlands,1973,,574434364452323337777455211475654547703524652777441323335664767777777676574434364452323337777455211475654547703524652777441323335664767777777676,6338,5706,,12044,0.5262371305214214,0.47376286947857854
161,714,tt0215545,Bamboozled,2000,3.0,777756777434647300277777757774336622676766777667453057634277577754577766743342467763477773577543473443677774635,1835,9632,,11467,0.16002441789482863,0.8399755821051713
162,3892,tt1423894,Barney's Version,2010,8.0,775674377772657775342524777775577467743427442436564235445774247777777777555343456665772454335737666324455634442662653776,3448,7539,,10987,0.31382543005369984,0.6861745699463002
163,716,tt0072684,Barry Lyndon,1975,,76443465567777767777775734767767777777777777777777777777777777777634334447757775477767777667766736477,2085,18508,,20593,0.10124799689214782,0.8987520031078522
164,715,tt0101410,Barton Fink,1991,12.0,645777777777777777777777774447777777646555577777777777777454333547777777777777777777777777777777777777,505,9395,,9900,0.05101010101010101,0.9489898989898989
165,1759,tt0264395,Basic,2003,38.0,36646566644447776567777666733436647667577676766767574677556435656766777777776777765436556674453475664536733354665667673567443577743466767674,2078,12456,,14534,0.14297509288564744,0.8570249071143525
166,718,tt0103772,Basic Instinct,1992,247.0,77774442344675673344322334332237764323672343145754665537433233343643337777643433336762543323764346776265442,2680,4871,,7551,0.35491987816183285,0.6450801218381671
167,1762,tt0115632,Basquiat,1996,5.0,5655434574445467777745235777754433016667774356436567577776767777777776455777777777735744777756544346644455677777361367777444410275777734554456675777767677777777754567777777776457357773,2094,10564,,12658,0.16542897772159898,0.834571022278401
168,725,tt0096895,Batman,1989,550.0,7747763476646547754434556353445443361104455775443677776555652,1136,2615,,3751,0.30285257264729404,0.697147427352706
169,1771,tt0118688,Batman & Robin,1997,202.0,7777777547567277322442116567775040457777777745127557777777777577777774574763763324330256677651304677777777441375577777777773,3126,7020,,10146,0.3081017149615612,0.6918982850384388
170,1773,tt0372784,Batman Begins,2005,278.0,4777776777777202777777755777767777777724777777277776432144577754057566745734740774777776777777301777777755777776777777724777777367776442045477755047656746643750672,922,6853,,7775,0.11858520900321544,0.8814147909967845
171,1775,tt0112462,Batman Forever,1995,368.0,7777777775277777775577775433454467777306777742377567457656777477336677577777742577777777752777777755777754334544677773067777423775674576567774773366775777777425,2082,9956,,12038,0.17295231766074098,0.827047682339259
172,722,tt0103776,Batman Returns,1992,341.0,65575547777544677777543765775477534434755677777777774467777753,1188,6278,,7466,0.15912135012054648,0.8408786498794535
173,6053,tt1532958,Battle of the Year,2013,9.0,7777777777777777777777777777777777777467777777777565767777776777777745777777776435777777657777777632,305,10485,,10790,0.028266913809082483,0.9717330861909175
174,9245,tt0185183,Battlefield Earth,2000,34.0,67777777777777777777777777777777776777776,0,5825,,5825,0.0,1.0
175,3902,tt0094715,Beaches,1988,120.0,1000006045212624743211441362001630340030000000000020,3477,708,,4185,0.8308243727598567,0.16917562724014337
176,1789,tt0118689,Bean,1997,85.0,7777434635433542453776775345777776777764466657577376344544377757777534544443443453677676434777776777774465747577467343545457754,2034,9432,,11466,0.17739403453689168,0.8226059654631083
177,5380,tt1365050,Beasts of No Nation,2015,,777777767747646367777777777777777777777777777777777777777777543677777777777633,104,6639,,6743,0.01542340204656681,0.9845765979534332
178,1792,tt2125435,Beasts of the Southern Wild,2012,13.0,5000024505675634744540664663364446260335100221,2325,1706,,4031,0.576779955346068,0.42322004465393204
179,9254,tt0101414,Beauty and the Beast,1991,452.0,32457533343777677744336344464676777322444655534464544744577354457345653455435644745372,2868,7291,,10159,0.28231125110739247,0.7176887488926076
180,729,tt0115641,Beavis and Butt-Head Do America,1996,124.0,77777777255775433134577667677777777765634477777773,519,2978,,3497,0.1484129253645982,0.8515870746354017
181,8031,tt0115644,Bed of Roses,1996,74.0,005521412205102664353346230003653302203441022211124343114,3999,2586,,6585,0.6072892938496584,0.3927107061503417
